elapsed_s,controller_id,light_state,speed_limit_mps,ego_speed_mps,x,y
51.131,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.131,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.131,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.168,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.211,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.211,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.212,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.252,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.252,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.253,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.265,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.291,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.291,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.292,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.33,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.331,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.332,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.382,136,2,0.0,0.0,611.09716796875,-116.6805419921875
51.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.453,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.517,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.568,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.669,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.782,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.916,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
51.983,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.116,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.267,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.316,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.373,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.467,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.583,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.667,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.718,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.766,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.869,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.893,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.893,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.917,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
52.966,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.012,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.066,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.12,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.368,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.469,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.52,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.573,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.654,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.667,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.719,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.735,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.77,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.867,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
53.982,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.115,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.212,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.268,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.316,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.331,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.37,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.411,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.468,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.515,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.582,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.612,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.653,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.665,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.717,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.732,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.769,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.867,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.893,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.919,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
54.982,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.117,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.165,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.267,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.293,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.368,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.413,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.413,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.413,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.466,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.492,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.493,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.518,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.531,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.565,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.611,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.651,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.718,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.782,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.851,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.892,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.893,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.916,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.931,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
55.966,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.068,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.091,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.132,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.182,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.251,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.252,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.268,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.291,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.292,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.332,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.383,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.412,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.413,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.451,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.452,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.491,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.532,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.566,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.613,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.614,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.614,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.652,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.668,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.691,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.692,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.716,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.731,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.781,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.811,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.812,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.852,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.853,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.865,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.891,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.932,136,1,0.0,0.0,611.09716796875,-116.6805419921875
56.968,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.011,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.051,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.052,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.092,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.131,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.166,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
57.211,136,1,0.0,0.0,611.09716796875,-116.6805419921875
